step time f_darcy f_darcy_dpdx tau_avg u_bulk reynolds
29020 1.837409e-02 1.939924e+01 2.488788e+05 3.897328e-07 4.009000e-04 5.345333e+00
29030 1.838705e-02 3.812599e+01 2.466656e+05 7.728275e-07 4.026945e-04 5.369260e+00
29040 1.840095e-02 3.598292e+01 2.469999e+05 7.283995e-07 4.024219e-04 5.365625e+00
29050 1.841323e-02 3.575205e+01 2.469232e+05 7.239506e-07 4.024844e-04 5.366458e+00
29060 1.842629e-02 3.436530e+01 2.473047e+05 6.947967e-07 4.021738e-04 5.362318e+00
29070 1.843932e-02 3.313690e+01 2.472326e+05 6.701563e-07 4.022324e-04 5.363099e+00
29080 1.845215e-02 3.073521e+01 2.478784e+05 6.199655e-07 4.017082e-04 5.356109e+00
29090 1.846625e-02 1.844046e+01 2.484536e+05 3.711046e-07 4.012429e-04 5.349905e+00
29100 1.847899e-02 2.650877e+01 2.476884e+05 5.351232e-07 4.018622e-04 5.358162e+00
29110 1.849150e-02 3.703833e+01 2.471242e+05 7.493872e-07 4.023207e-04 5.364276e+00
29120 1.850417e-02 3.384107e+01 2.477144e+05 6.830663e-07 4.018411e-04 5.357882e+00
29130 1.851770e-02 3.271942e+01 2.476656e+05 6.605562e-07 4.018807e-04 5.358409e+00
29140 1.853107e-02 3.526644e+01 2.471670e+05 7.134134e-07 4.022859e-04 5.363812e+00
29150 1.854374e-02 3.300321e+01 2.478712e+05 6.657329e-07 4.017140e-04 5.356186e+00
29160 1.855711e-02 3.000698e+01 2.477722e+05 6.055357e-07 4.017942e-04 5.357257e+00
29170 1.857044e-02 3.412768e+01 2.473024e+05 6.899991e-07 4.021757e-04 5.362343e+00
29180 1.858358e-02 3.328700e+01 2.475407e+05 6.723541e-07 4.019821e-04 5.359761e+00
29190 1.859705e-02 3.345162e+01 2.472309e+05 6.765257e-07 4.022338e-04 5.363118e+00
29200 1.861056e-02 3.558457e+01 2.466627e+05 7.213205e-07 4.026969e-04 5.369292e+00
29210 1.862362e-02 3.827993e+01 2.467966e+05 7.755358e-07 4.025876e-04 5.367834e+00
29220 1.863732e-02 2.012079e+01 2.479927e+05 4.056731e-07 4.016156e-04 5.354875e+00
29230 1.864989e-02 1.843200e+01 2.484427e+05 3.709508e-07 4.012517e-04 5.350023e+00
29240 1.866261e-02 3.174585e+01 2.475889e+05 6.411001e-07 4.019429e-04 5.359239e+00
29250 1.867591e-02 3.726269e+01 2.465098e+05 7.558055e-07 4.028217e-04 5.370956e+00
29260 1.868920e-02 4.041215e+01 2.462779e+05 8.204584e-07 4.030114e-04 5.373485e+00
29270 1.870138e-02 3.533001e+01 2.468516e+05 7.156123e-07 4.025427e-04 5.367236e+00
29280 1.871463e-02 3.490359e+01 2.469969e+05 7.065591e-07 4.024243e-04 5.365658e+00
29290 1.872756e-02 3.307531e+01 2.469462e+05 6.696867e-07 4.024657e-04 5.366209e+00
29300 1.874043e-02 3.399759e+01 2.470310e+05 6.881239e-07 4.023966e-04 5.365287e+00
29310 1.875369e-02 3.414764e+01 2.468677e+05 6.916184e-07 4.025297e-04 5.367062e+00
29320 1.876655e-02 3.154382e+01 2.471880e+05 6.380533e-07 4.022688e-04 5.363584e+00
29330 1.877987e-02 3.084415e+01 2.474451e+05 6.232524e-07 4.020597e-04 5.360796e+00
29340 1.879266e-02 2.727112e+01 2.477939e+05 5.502783e-07 4.017767e-04 5.357022e+00
29350 1.880637e-02 2.299927e+01 2.483203e+05 4.630968e-07 4.013506e-04 5.351341e+00
29360 1.881969e-02 3.786752e+01 2.460652e+05 7.694612e-07 4.031855e-04 5.375807e+00
29370 1.883261e-02 3.661078e+01 2.463044e+05 7.432020e-07 4.029897e-04 5.373196e+00
29380 1.884569e-02 3.499085e+01 2.465989e+05 7.094689e-07 4.027489e-04 5.369986e+00
29390 1.885834e-02 3.309762e+01 2.470853e+05 6.697609e-07 4.023523e-04 5.364698e+00
29400 1.887135e-02 3.259786e+01 2.472380e+05 6.592405e-07 4.022281e-04 5.363041e+00
29410 1.888401e-02 2.724577e+01 2.478047e+05 5.497429e-07 4.017679e-04 5.356905e+00
29420 1.889765e-02 3.444622e+01 2.467413e+05 6.980231e-07 4.026328e-04 5.368437e+00
29430 1.891059e-02 3.616136e+01 2.467995e+05 7.326060e-07 4.025852e-04 5.367803e+00
29440 1.892361e-02 3.379086e+01 2.469931e+05 6.840446e-07 4.024274e-04 5.365699e+00
29450 1.893672e-02 3.238692e+01 2.472066e+05 6.550577e-07 4.022536e-04 5.363382e+00
29460 1.895021e-02 3.177266e+01 2.469999e+05 6.431716e-07 4.024219e-04 5.365626e+00
29470 1.896318e-02 3.276595e+01 2.468598e+05 6.636551e-07 4.025361e-04 5.367148e+00
29480 1.897596e-02 3.345505e+01 2.470631e+05 6.770548e-07 4.023705e-04 5.364939e+00
29490 1.898948e-02 3.437903e+01 2.469318e+05 6.961239e-07 4.024774e-04 5.366365e+00
29500 1.900279e-02 3.606569e+01 2.464645e+05 7.316608e-07 4.028587e-04 5.371450e+00
29510 1.901501e-02 3.328697e+01 2.470790e+05 6.736099e-07 4.023575e-04 5.364767e+00
29520 1.902797e-02 3.030733e+01 2.478024e+05 6.115223e-07 4.017698e-04 5.356931e+00
29530 1.904225e-02 2.462017e+01 2.473857e+05 4.976069e-07 4.021080e-04 5.361440e+00
29540 1.905412e-02 2.726625e+01 2.476504e+05 5.504987e-07 4.018930e-04 5.358573e+00
29550 1.906798e-02 2.372347e+01 2.481262e+05 4.780525e-07 4.015075e-04 5.353434e+00
29560 1.908092e-02 3.826868e+01 2.464621e+05 7.763603e-07 4.028607e-04 5.371476e+00
29570 1.909446e-02 3.865577e+01 2.461117e+05 7.853297e-07 4.031474e-04 5.375299e+00
29580 1.910674e-02 3.342806e+01 2.471155e+05 6.763653e-07 4.023278e-04 5.364371e+00
29590 1.912049e-02 2.101552e+01 2.481817e+05 4.233898e-07 4.014626e-04 5.352835e+00
29600 1.913337e-02 3.944302e+01 2.465948e+05 7.997539e-07 4.027523e-04 5.370031e+00
29610 1.914612e-02 3.638866e+01 2.467181e+05 7.374543e-07 4.026517e-04 5.368689e+00
29620 1.915964e-02 3.471502e+01 2.468020e+05 7.032969e-07 4.025832e-04 5.367776e+00
29630 1.917301e-02 2.536344e+01 2.479092e+05 5.115470e-07 4.016832e-04 5.355776e+00
29640 1.918518e-02 2.642319e+01 2.480900e+05 5.325323e-07 4.015368e-04 5.353824e+00
29650 1.919909e-02 3.288550e+01 2.473883e+05 6.646537e-07 4.021059e-04 5.361412e+00
29660 1.921225e-02 3.692594e+01 2.465057e+05 7.489877e-07 4.028251e-04 5.371002e+00
29670 1.922529e-02 3.618486e+01 2.465716e+05 7.337596e-07 4.027713e-04 5.370283e+00
29680 1.923852e-02 3.483035e+01 2.467683e+05 7.057299e-07 4.026107e-04 5.368143e+00
29690 1.925122e-02 3.238347e+01 2.474482e+05 6.543486e-07 4.020572e-04 5.360763e+00
29700 1.926444e-02 3.071803e+01 2.476844e+05 6.201043e-07 4.018655e-04 5.358206e+00
29710 1.927888e-02 1.505087e+01 2.484024e+05 3.029535e-07 4.012843e-04 5.350457e+00
29720 1.929076e-02 3.623987e+01 2.466874e+05 7.345301e-07 4.026767e-04 5.369022e+00
29730 1.930376e-02 3.542168e+01 2.470203e+05 7.169791e-07 4.024052e-04 5.365403e+00
29740 1.931635e-02 3.311011e+01 2.475138e+05 6.688539e-07 4.020039e-04 5.360052e+00
29750 1.932934e-02 3.003567e+01 2.480468e+05 6.054437e-07 4.015718e-04 5.354290e+00
29760 1.934350e-02 2.120244e+01 2.481796e+05 4.271591e-07 4.014643e-04 5.352857e+00
29770 1.935646e-02 3.671381e+01 2.470504e+05 7.430430e-07 4.023808e-04 5.365077e+00
29780 1.936967e-02 3.752463e+01 2.463838e+05 7.615077e-07 4.029247e-04 5.372330e+00
29790 1.938248e-02 3.771820e+01 2.466940e+05 7.644734e-07 4.026713e-04 5.368951e+00
29800 1.939563e-02 3.526877e+01 2.468951e+05 7.142461e-07 4.025073e-04 5.366764e+00
29810 1.940876e-02 3.503329e+01 2.467043e+05 7.100259e-07 4.026629e-04 5.368839e+00
29820 1.942192e-02 3.584882e+01 2.464317e+05 7.273581e-07 4.028856e-04 5.371807e+00
29830 1.943470e-02 3.772675e+01 2.466395e+05 7.648156e-07 4.027158e-04 5.369544e+00
29840 1.944810e-02 3.203328e+01 2.473317e+05 6.475773e-07 4.021518e-04 5.362025e+00
29850 1.946078e-02 3.622582e+01 2.467513e+05 7.340554e-07 4.026246e-04 5.368328e+00
29860 1.947418e-02 3.543234e+01 2.468762e+05 7.176135e-07 4.025227e-04 5.366969e+00
29870 1.948719e-02 3.451585e+01 2.470807e+05 6.984732e-07 4.023561e-04 5.364748e+00
29880 1.950066e-02 3.359763e+01 2.470562e+05 6.799594e-07 4.023761e-04 5.365014e+00
29890 1.951366e-02 3.157069e+01 2.475009e+05 6.377893e-07 4.020144e-04 5.360192e+00
29900 1.952648e-02 3.039985e+01 2.477309e+05 6.135661e-07 4.018278e-04 5.357703e+00
29910 1.953942e-02 2.704050e+01 2.482341e+05 5.446571e-07 4.014202e-04 5.352270e+00
29920 1.955358e-02 2.052022e+01 2.485479e+05 4.128020e-07 4.011668e-04 5.348890e+00
29930 1.956618e-02 3.778508e+01 2.468745e+05 7.652690e-07 4.025241e-04 5.366988e+00
29940 1.957959e-02 3.561441e+01 2.468509e+05 7.213749e-07 4.025433e-04 5.367244e+00
29950 1.959202e-02 3.152857e+01 2.475966e+05 6.366923e-07 4.019367e-04 5.359156e+00
29960 1.960580e-02 3.046758e+01 2.471410e+05 6.164007e-07 4.023070e-04 5.364093e+00
29970 1.961881e-02 3.764655e+01 2.464004e+05 7.639304e-07 4.029111e-04 5.372149e+00
29980 1.963140e-02 3.729614e+01 2.467550e+05 7.557323e-07 4.026216e-04 5.368288e+00
29990 1.964473e-02 3.623694e+01 2.467923e+05 7.341586e-07 4.025911e-04 5.367881e+00
30000 1.965799e-02 3.610306e+01 2.464300e+05 7.325217e-07 4.028870e-04 5.371826e+00
30010 1.967072e-02 3.465572e+01 2.468027e+05 7.020938e-07 4.025827e-04 5.367769e+00
30020 1.968372e-02 3.295863e+01 2.473203e+05 6.663147e-07 4.021612e-04 5.362149e+00
30030 1.969674e-02 2.691577e+01 2.479699e+05 5.427225e-07 4.016340e-04 5.355120e+00
30040 1.971060e-02 4.028159e+01 2.464947e+05 8.170884e-07 4.028341e-04 5.371121e+00
30050 1.972318e-02 3.614720e+01 2.468124e+05 7.322808e-07 4.025747e-04 5.367663e+00
30060 1.973664e-02 3.556180e+01 2.468949e+05 7.201811e-07 4.025075e-04 5.366767e+00
30070 1.974962e-02 3.626271e+01 2.469765e+05 7.341328e-07 4.024409e-04 5.365879e+00
30080 1.976298e-02 3.771580e+01 2.466451e+05 7.645764e-07 4.027113e-04 5.369484e+00
30090 1.977567e-02 3.464083e+01 2.471193e+05 7.008929e-07 4.023247e-04 5.364329e+00
30100 1.978868e-02 3.386794e+01 2.472428e+05 6.849126e-07 4.022242e-04 5.362989e+00
30110 1.980169e-02 2.713768e+01 2.474103e+05 5.484348e-07 4.020880e-04 5.361173e+00
30120 1.981479e-02 2.927826e+01 2.476413e+05 5.911426e-07 4.019004e-04 5.358672e+00
30130 1.982758e-02 2.653625e+01 2.482945e+05 5.343704e-07 4.013714e-04 5.351619e+00
30140 1.984142e-02 3.166597e+01 2.472691e+05 6.403139e-07 4.022028e-04 5.362704e+00
30150 1.985451e-02 3.746541e+01 2.464315e+05 7.601585e-07 4.028857e-04 5.371809e+00
30160 1.986779e-02 3.984654e+01 2.464516e+05 8.084050e-07 4.028693e-04 5.371591e+00
30170 1.988146e-02 3.752770e+01 2.464019e+05 7.615141e-07 4.029100e-04 5.372133e+00
30180 1.989358e-02 3.530535e+01 2.465856e+05 7.158844e-07 4.027599e-04 5.370131e+00
30190 1.990666e-02 3.332900e+01 2.471676e+05 6.742187e-07 4.022854e-04 5.363805e+00
30200 1.991958e-02 2.926289e+01 2.476866e+05 5.907241e-07 4.018637e-04 5.358182e+00
30210 1.993366e-02 2.190611e+01 2.480774e+05 4.415177e-07 4.015470e-04 5.353960e+00
30220 1.994662e-02 3.972111e+01 2.464470e+05 8.058754e-07 4.028731e-04 5.371641e+00
30230 1.995983e-02 3.738977e+01 2.460843e+05 7.596945e-07 4.031699e-04 5.375598e+00
30240 1.997239e-02 3.719896e+01 2.465364e+05 7.544313e-07 4.028000e-04 5.370666e+00
30250 1.998531e-02 3.475057e+01 2.469361e+05 7.036350e-07 4.024739e-04 5.366319e+00
30260 1.999847e-02 3.291111e+01 2.469521e+05 6.663461e-07 4.024609e-04 5.366145e+00
30270 2.001179e-02 3.401832e+01 2.466284e+05 6.896676e-07 4.027249e-04 5.369665e+00
30280 2.002464e-02 3.287152e+01 2.468941e+05 6.657006e-07 4.025081e-04 5.366775e+00
30290 2.003771e-02 3.172957e+01 2.473304e+05 6.414408e-07 4.021529e-04 5.362039e+00
30300 2.005072e-02 2.850180e+01 2.474040e+05 5.760173e-07 4.020931e-04 5.361241e+00
30310 2.006370e-02 2.681220e+01 2.478341e+05 5.409303e-07 4.017440e-04 5.356587e+00
30320 2.007765e-02 3.596919e+01 2.468531e+05 7.285547e-07 4.025416e-04 5.367221e+00
30330 2.009095e-02 3.719534e+01 2.459986e+05 7.560072e-07 4.032401e-04 5.376534e+00
30340 2.010410e-02 3.452637e+01 2.459972e+05 7.017634e-07 4.032412e-04 5.376549e+00
30350 2.011728e-02 3.578475e+01 2.458747e+05 7.277029e-07 4.033417e-04 5.377889e+00
30360 2.012965e-02 3.066559e+01 2.469625e+05 6.208553e-07 4.024524e-04 5.366032e+00
30370 2.014356e-02 3.626193e+01 2.457876e+05 7.376680e-07 4.034131e-04 5.378842e+00
30380 2.015624e-02 3.537139e+01 2.463272e+05 7.179758e-07 4.029710e-04 5.372947e+00
30390 2.016893e-02 3.158486e+01 2.470346e+05 6.392800e-07 4.023936e-04 5.365248e+00
30400 2.018215e-02 2.872168e+01 2.473740e+05 5.805315e-07 4.021175e-04 5.361567e+00
30410 2.019647e-02 2.517780e+01 2.468375e+05 5.100076e-07 4.025543e-04 5.367390e+00
30420 2.020889e-02 2.754318e+01 2.470458e+05 5.574510e-07 4.023845e-04 5.365127e+00
30430 2.022174e-02 2.724694e+01 2.475031e+05 5.504364e-07 4.020126e-04 5.360168e+00
30440 2.023556e-02 2.384211e+01 2.476683e+05 4.813313e-07 4.018785e-04 5.358380e+00
30450 2.024911e-02 1.904333e+01 2.476061e+05 3.845488e-07 4.019290e-04 5.359053e+00
30460 2.026164e-02 3.350480e+01 2.468512e+05 6.786436e-07 4.025431e-04 5.367241e+00
30470 2.027510e-02 3.955730e+01 2.463149e+05 8.029824e-07 4.029811e-04 5.373082e+00
30480 2.028741e-02 3.462986e+01 2.468939e+05 7.013106e-07 4.025083e-04 5.366777e+00
30490 2.030048e-02 3.405044e+01 2.469441e+05 6.894362e-07 4.024674e-04 5.366231e+00
30500 2.031327e-02 3.058312e+01 2.475947e+05 6.176047e-07 4.019383e-04 5.359177e+00
30510 2.032734e-02 1.989524e+01 2.479661e+05 4.011684e-07 4.016371e-04 5.355161e+00
30520 2.034039e-02 2.625970e+01 2.471190e+05 5.313169e-07 4.023249e-04 5.364332e+00
30530 2.035313e-02 3.869324e+01 2.465207e+05 7.847870e-07 4.028129e-04 5.370838e+00
30540 2.036664e-02 2.307342e+01 2.477593e+05 4.656418e-07 4.018047e-04 5.357396e+00
30550 2.037890e-02 2.856221e+01 2.473870e+05 5.772780e-07 4.021069e-04 5.361426e+00
30560 2.039186e-02 3.102485e+01 2.471031e+05 6.277716e-07 4.023379e-04 5.364505e+00
30570 2.040459e-02 3.185925e+01 2.472443e+05 6.442867e-07 4.022229e-04 5.362972e+00
30580 2.041805e-02 3.243333e+01 2.471824e+05 6.560606e-07 4.022733e-04 5.363644e+00
30590 2.043161e-02 3.491423e+01 2.467563e+05 7.074639e-07 4.026205e-04 5.368273e+00
30600 2.044441e-02 3.724897e+01 2.467603e+05 7.547603e-07 4.026173e-04 5.368230e+00
30610 2.045724e-02 3.440970e+01 2.471468e+05 6.961388e-07 4.023023e-04 5.364031e+00
30620 2.047030e-02 3.219982e+01 2.473314e+05 6.509448e-07 4.021521e-04 5.362028e+00
30630 2.048368e-02 3.161107e+01 2.471213e+05 6.395861e-07 4.023230e-04 5.364307e+00
30640 2.049669e-02 2.993656e+01 2.471943e+05 6.055270e-07 4.022637e-04 5.363515e+00
30650 2.050975e-02 3.117359e+01 2.472445e+05 6.304204e-07 4.022228e-04 5.362971e+00
30660 2.052265e-02 2.609055e+01 2.477415e+05 5.265680e-07 4.018191e-04 5.357589e+00
30670 2.053647e-02 3.822446e+01 2.465608e+05 7.751527e-07 4.027801e-04 5.370401e+00
30680 2.054909e-02 3.511971e+01 2.469097e+05 7.111851e-07 4.024954e-04 5.366605e+00
30690 2.056186e-02 3.348818e+01 2.472245e+05 6.772827e-07 4.022391e-04 5.363188e+00
30700 2.057467e-02 3.198808e+01 2.475264e+05 6.461548e-07 4.019937e-04 5.359915e+00
30710 2.058758e-02 3.094755e+01 2.476000e+05 6.249506e-07 4.019340e-04 5.359119e+00
30720 2.060107e-02 3.138936e+01 2.472910e+05 6.346645e-07 4.021850e-04 5.362466e+00
30730 2.061369e-02 3.163478e+01 2.475151e+05 6.390474e-07 4.020028e-04 5.360038e+00
30740 2.062669e-02 3.103290e+01 2.477746e+05 6.262325e-07 4.017923e-04 5.357231e+00
30750 2.063968e-02 2.740711e+01 2.479402e+05 5.526958e-07 4.016581e-04 5.355441e+00
30760 2.065365e-02 2.617860e+01 2.478507e+05 5.281122e-07 4.017306e-04 5.356408e+00
30770 2.066640e-02 2.967433e+01 2.475188e+05 5.994359e-07 4.019999e-04 5.359998e+00
30780 2.067920e-02 2.853575e+01 2.479170e+05 5.755101e-07 4.016769e-04 5.355691e+00
30790 2.069315e-02 2.613173e+01 2.475962e+05 5.277085e-07 4.019370e-04 5.359160e+00
30800 2.070576e-02 3.678066e+01 2.469554e+05 7.446822e-07 4.024581e-04 5.366108e+00
30810 2.071843e-02 3.414252e+01 2.473688e+05 6.901136e-07 4.021217e-04 5.361623e+00
30820 2.073174e-02 3.493362e+01 2.471574e+05 7.067078e-07 4.022936e-04 5.363915e+00
30830 2.074464e-02 3.394141e+01 2.474903e+05 6.857121e-07 4.020230e-04 5.360307e+00
30840 2.075782e-02 3.363384e+01 2.472916e+05 6.800440e-07 4.021844e-04 5.362459e+00
30850 2.077032e-02 3.131658e+01 2.478201e+05 6.318411e-07 4.017554e-04 5.356739e+00
30860 2.078406e-02 2.327352e+01 2.486297e+05 4.680358e-07 4.011007e-04 5.348010e+00
30870 2.079730e-02 3.694845e+01 2.467010e+05 7.488507e-07 4.026656e-04 5.368875e+00
30880 2.081086e-02 3.345539e+01 2.469316e+05 6.774221e-07 4.024775e-04 5.366367e+00
30890 2.082379e-02 2.341597e+01 2.480086e+05 4.720798e-07 4.016027e-04 5.354702e+00
30900 2.083607e-02 2.869292e+01 2.476977e+05 5.791924e-07 4.018547e-04 5.358062e+00
30910 2.084957e-02 3.221479e+01 2.471207e+05 6.518026e-07 4.023235e-04 5.364313e+00
30920 2.086199e-02 3.223528e+01 2.476296e+05 6.508769e-07 4.019099e-04 5.358799e+00
30930 2.087492e-02 2.790818e+01 2.483228e+05 5.619335e-07 4.013485e-04 5.351314e+00
30940 2.088903e-02 3.591702e+01 2.466301e+05 7.281558e-07 4.027235e-04 5.369647e+00
30950 2.090227e-02 1.716562e+01 2.482756e+05 3.456968e-07 4.013867e-04 5.351822e+00
30960 2.091474e-02 2.272873e+01 2.481854e+05 4.578981e-07 4.014596e-04 5.352795e+00
30970 2.092806e-02 3.817441e+01 2.462489e+05 7.751184e-07 4.030351e-04 5.373801e+00
30980 2.094082e-02 3.596394e+01 2.468915e+05 7.283348e-07 4.025102e-04 5.366803e+00
30990 2.095362e-02 3.456312e+01 2.471419e+05 6.992566e-07 4.023063e-04 5.364084e+00
31000 2.096635e-02 3.357565e+01 2.474172e+05 6.785228e-07 4.020824e-04 5.361098e+00
31010 2.097912e-02 3.189585e+01 2.478139e+05 6.435444e-07 4.017605e-04 5.356806e+00
31020 2.099252e-02 2.992406e+01 2.478963e+05 6.035601e-07 4.016937e-04 5.355916e+00
31030 2.100558e-02 3.149082e+01 2.477012e+05 6.356615e-07 4.018518e-04 5.358025e+00
31040 2.101824e-02 2.751899e+01 2.480207e+05 5.547721e-07 4.015929e-04 5.354572e+00
31050 2.103200e-02 2.453203e+01 2.481527e+05 4.942932e-07 4.014861e-04 5.353148e+00
31060 2.104519e-02 3.817778e+01 2.467021e+05 7.737628e-07 4.026647e-04 5.368863e+00
31070 2.105877e-02 3.714224e+01 2.461661e+05 7.544142e-07 4.031029e-04 5.374705e+00
31080 2.107127e-02 3.440426e+01 2.464903e+05 6.978826e-07 4.028377e-04 5.371169e+00
31090 2.108471e-02 3.475722e+01 2.467399e+05 7.043292e-07 4.026339e-04 5.368452e+00
31100 2.109746e-02 3.209202e+01 2.474806e+05 6.483743e-07 4.020309e-04 5.360411e+00
31110 2.111146e-02 2.636316e+01 2.474637e+05 5.326673e-07 4.020446e-04 5.360595e+00
31120 2.112414e-02 2.939319e+01 2.473720e+05 5.941090e-07 4.021191e-04 5.361588e+00
31130 2.113811e-02 2.167776e+01 2.474867e+05 4.379581e-07 4.020259e-04 5.360345e+00
31140 2.114996e-02 2.764782e+01 2.476477e+05 5.582086e-07 4.018952e-04 5.358603e+00
31150 2.116367e-02 2.125650e+01 2.481614e+05 4.282799e-07 4.014791e-04 5.353054e+00
31160 2.117676e-02 1.872602e+01 2.483554e+05 3.770004e-07 4.013222e-04 5.350963e+00
31170 2.118962e-02 2.808256e+01 2.472951e+05 5.677945e-07 4.021816e-04 5.362422e+00
31180 2.120201e-02 3.779248e+01 2.468824e+05 7.653944e-07 4.025177e-04 5.366902e+00
31190 2.121533e-02 3.635410e+01 2.468356e+05 7.364030e-07 4.025558e-04 5.367410e+00
31200 2.122850e-02 3.621278e+01 2.465150e+05 7.344945e-07 4.028175e-04 5.370900e+00
31210 2.124157e-02 3.947430e+01 2.464606e+05 8.008237e-07 4.028620e-04 5.371493e+00
31220 2.125400e-02 3.582006e+01 2.468159e+05 7.256432e-07 4.025719e-04 5.367625e+00
31230 2.126724e-02 3.664124e+01 2.467275e+05 7.425446e-07 4.026440e-04 5.368586e+00
31240 2.128085e-02 3.662461e+01 2.465808e+05 7.426493e-07 4.027638e-04 5.370184e+00
31250 2.129330e-02 3.508481e+01 2.471319e+05 7.098398e-07 4.023144e-04 5.364192e+00
31260 2.130607e-02 3.149930e+01 2.478347e+05 6.354900e-07 4.017435e-04 5.356581e+00
31270 2.131978e-02 2.325512e+01 2.484661e+05 4.679737e-07 4.012328e-04 5.349770e+00
31280 2.133302e-02 3.489931e+01 2.474131e+05 7.052842e-07 4.020857e-04 5.361143e+00
31290 2.134599e-02 3.732984e+01 2.467394e+05 7.564629e-07 4.026343e-04 5.368457e+00
31300 2.135968e-02 3.064926e+01 2.471589e+05 6.200314e-07 4.022924e-04 5.363899e+00
31310 2.137211e-02 3.740852e+01 2.471935e+05 7.566647e-07 4.022643e-04 5.363523e+00
31320 2.138497e-02 3.569757e+01 2.471775e+05 7.221040e-07 4.022773e-04 5.363698e+00
31330 2.139781e-02 3.476758e+01 2.471670e+05 7.033216e-07 4.022859e-04 5.363811e+00
31340 2.141107e-02 3.701576e+01 2.469007e+05 7.496083e-07 4.025027e-04 5.366703e+00
31350 2.142422e-02 3.632211e+01 2.467508e+05 7.360079e-07 4.026250e-04 5.368333e+00
31360 2.143681e-02 3.611892e+01 2.471104e+05 7.308255e-07 4.023319e-04 5.364426e+00
31370 2.144963e-02 3.377039e+01 2.476379e+05 6.818503e-07 4.019032e-04 5.358709e+00
31380 2.146230e-02 2.989442e+01 2.482184e+05 6.021796e-07 4.014329e-04 5.352439e+00
31390 2.147625e-02 1.880102e+01 2.490617e+05 3.774370e-07 4.007528e-04 5.343370e+00
31400 2.148897e-02 3.753922e+01 2.470253e+05 7.598253e-07 4.024012e-04 5.365349e+00
31410 2.150148e-02 3.593848e+01 2.474506e+05 7.261749e-07 4.020553e-04 5.360737e+00
31420 2.151478e-02 3.736494e+01 2.473231e+05 7.553870e-07 4.021589e-04 5.362118e+00
31430 2.152789e-02 3.590212e+01 2.472560e+05 7.260110e-07 4.022134e-04 5.362846e+00
31440 2.154111e-02 3.589903e+01 2.470839e+05 7.264544e-07 4.023535e-04 5.364713e+00
31450 2.155394e-02 3.519107e+01 2.471456e+05 7.119503e-07 4.023033e-04 5.364044e+00
31460 2.156746e-02 3.458856e+01 2.472676e+05 6.994155e-07 4.022040e-04 5.362720e+00
31470 2.158010e-02 3.516203e+01 2.475497e+05 7.102013e-07 4.019748e-04 5.359664e+00
31480 2.159292e-02 3.268231e+01 2.477070e+05 6.596968e-07 4.018471e-04 5.357961e+00
31490 2.160615e-02 3.279174e+01 2.476808e+05 6.619757e-07 4.018684e-04 5.358245e+00
31500 2.161909e-02 2.678736e+01 2.479959e+05 5.400767e-07 4.016130e-04 5.354840e+00
31510 2.163307e-02 1.926620e+01 2.488647e+05 3.870818e-07 4.009114e-04 5.345485e+00
31520 2.164590e-02 3.735124e+01 2.468941e+05 7.564224e-07 4.025081e-04 5.366775e+00
31530 2.165830e-02 3.505177e+01 2.475216e+05 7.080548e-07 4.019976e-04 5.359968e+00
31540 2.167164e-02 3.403033e+01 2.476704e+05 6.870084e-07 4.018768e-04 5.358357e+00
31550 2.168448e-02 3.265502e+01 2.477108e+05 6.591359e-07 4.018440e-04 5.357920e+00
31560 2.169750e-02 3.176235e+01 2.480761e+05 6.401735e-07 4.015481e-04 5.353974e+00
31570 2.171069e-02 2.979180e+01 2.479146e+05 6.008480e-07 4.016788e-04 5.355717e+00
31580 2.172390e-02 2.815901e+01 2.480156e+05 5.676863e-07 4.015971e-04 5.354628e+00
31590 2.173687e-02 2.678435e+01 2.483158e+05 5.393202e-07 4.013542e-04 5.351389e+00
31600 2.175087e-02 2.060822e+01 2.485880e+05 4.145054e-07 4.011344e-04 5.348459e+00
31610 2.176408e-02 3.145904e+01 2.476643e+05 6.351145e-07 4.018817e-04 5.358423e+00
31620 2.177628e-02 3.520908e+01 2.473850e+05 7.116252e-07 4.021086e-04 5.361447e+00
31630 2.178953e-02 3.144259e+01 2.477020e+05 6.346859e-07 4.018512e-04 5.358016e+00
31640 2.180243e-02 2.702429e+01 2.483066e+05 5.441718e-07 4.013616e-04 5.351488e+00
31650 2.181637e-02 2.290638e+01 2.484470e+05 4.609914e-07 4.012483e-04 5.349977e+00
31660 2.182976e-02 3.353168e+01 2.470661e+05 6.785974e-07 4.023680e-04 5.364906e+00
31670 2.184253e-02 2.502557e+01 2.482306e+05 5.040790e-07 4.014230e-04 5.352307e+00
31680 2.185569e-02 2.443832e+01 2.486461e+05 4.914279e-07 4.010875e-04 5.347834e+00
31690 2.186908e-02 3.409878e+01 2.471966e+05 6.897095e-07 4.022617e-04 5.363490e+00
31700 2.188222e-02 3.495087e+01 2.474180e+05 7.063121e-07 4.020817e-04 5.361090e+00
31710 2.189477e-02 3.638614e+01 2.471008e+05 7.362610e-07 4.023397e-04 5.364530e+00
31720 2.190786e-02 3.611774e+01 2.470525e+05 7.309731e-07 4.023791e-04 5.365055e+00
31730 2.192063e-02 3.411651e+01 2.474923e+05 6.892440e-07 4.020214e-04 5.360286e+00
31740 2.193349e-02 3.173504e+01 2.480773e+05 6.396201e-07 4.015471e-04 5.353962e+00
