step time inner_iter continuity_l2 mom_u_l2 mom_v_l2
67220 8.427102e+00 1 2.264990e-07 4.112476e-11 3.337280e-16
67230 8.428189e+00 1 2.264827e-07 4.113225e-11 3.337953e-16
67240 8.429275e+00 1 2.264665e-07 4.113974e-11 3.338626e-16
67250 8.430362e+00 1 2.264503e-07 4.114724e-11 3.339299e-16
67260 8.431449e+00 1 2.264340e-07 4.115475e-11 3.339973e-16
67270 8.432535e+00 1 2.264178e-07 4.116226e-11 3.340646e-16
67280 8.433622e+00 1 2.264015e-07 4.116978e-11 3.341320e-16
67290 8.434708e+00 1 2.263853e-07 4.117731e-11 3.341994e-16
67300 8.435795e+00 1 2.263690e-07 4.118484e-11 3.342667e-16
67310 8.436881e+00 1 2.263528e-07 4.119238e-11 3.343341e-16
67320 8.437968e+00 1 2.263366e-07 4.119992e-11 3.344016e-16
67330 8.439054e+00 1 2.263203e-07 4.120747e-11 3.344690e-16
67340 8.440140e+00 1 2.263041e-07 4.121503e-11 3.345365e-16
67350 8.441227e+00 1 2.262879e-07 4.122259e-11 3.346039e-16
67360 8.442313e+00 1 2.262716e-07 4.123016e-11 3.346714e-16
67370 8.443399e+00 1 2.262554e-07 4.123773e-11 3.347390e-16
67380 8.444485e+00 1 2.262392e-07 4.124531e-11 3.348065e-16
67390 8.445571e+00 1 2.262229e-07 4.125290e-11 3.348741e-16
67400 8.446658e+00 1 2.262067e-07 4.126049e-11 3.349416e-16
67410 8.447744e+00 1 2.261905e-07 4.126809e-11 3.350093e-16
67420 8.448830e+00 1 2.261742e-07 4.127570e-11 3.350769e-16
67430 8.449916e+00 1 2.261580e-07 4.128331e-11 3.351445e-16
67440 8.451002e+00 1 2.261418e-07 4.129092e-11 3.352122e-16
67450 8.452087e+00 1 2.261256e-07 4.129855e-11 3.352799e-16
67460 8.453173e+00 1 2.261093e-07 4.130618e-11 3.353476e-16
67470 8.454259e+00 1 2.260931e-07 4.131381e-11 3.354154e-16
67480 8.455345e+00 1 2.260769e-07 4.132146e-11 3.354831e-16
67490 8.456431e+00 1 2.260607e-07 4.132910e-11 3.355509e-16
67500 8.457516e+00 1 2.260444e-07 4.133676e-11 3.356187e-16
67510 8.458602e+00 1 2.260282e-07 4.134442e-11 3.356866e-16
67520 8.459688e+00 1 2.260120e-07 4.135208e-11 3.357544e-16
67530 8.460773e+00 1 2.259958e-07 4.135976e-11 3.358223e-16
67540 8.461859e+00 1 2.259796e-07 4.136743e-11 3.358902e-16
67550 8.462944e+00 1 2.259633e-07 4.137512e-11 3.359581e-16
67560 8.464030e+00 1 2.259471e-07 4.138281e-11 3.360261e-16
67570 8.465115e+00 1 2.259309e-07 4.139051e-11 3.360940e-16
67580 8.466200e+00 1 2.259147e-07 4.139821e-11 3.361620e-16
67590 8.467286e+00 1 2.258985e-07 4.140592e-11 3.362300e-16
67600 8.468371e+00 1 2.258823e-07 4.141363e-11 3.362980e-16
67610 8.469456e+00 1 2.258660e-07 4.142135e-11 3.363661e-16
67620 8.470541e+00 1 2.258498e-07 4.142908e-11 3.364341e-16
67630 8.471627e+00 1 2.258336e-07 4.143681e-11 3.365022e-16
67640 8.472712e+00 1 2.258174e-07 4.144455e-11 3.365703e-16
67650 8.473797e+00 1 2.258012e-07 4.145230e-11 3.366384e-16
67660 8.474882e+00 1 2.257850e-07 4.146005e-11 3.367065e-16
67670 8.475967e+00 1 2.257688e-07 4.146780e-11 3.367747e-16
67680 8.477052e+00 1 2.257526e-07 4.147557e-11 3.368428e-16
67690 8.478137e+00 1 2.257364e-07 4.148333e-11 3.369110e-16
67700 8.479222e+00 1 2.257202e-07 4.149111e-11 3.369792e-16
67710 8.480306e+00 1 2.257039e-07 4.149889e-11 3.370474e-16
67720 8.481391e+00 1 2.256877e-07 4.150668e-11 3.371156e-16
67730 8.482476e+00 1 2.256715e-07 4.151447e-11 3.371839e-16
67740 8.483561e+00 1 2.256553e-07 4.152227e-11 3.372521e-16
67750 8.484645e+00 1 2.256391e-07 4.153007e-11 3.373204e-16
67760 8.485730e+00 1 2.256229e-07 4.153788e-11 3.373887e-16
67770 8.486815e+00 1 2.256067e-07 4.154570e-11 3.374570e-16
67780 8.487899e+00 1 2.255905e-07 4.155352e-11 3.375253e-16
67790 8.488984e+00 1 2.255743e-07 4.156135e-11 3.375936e-16
67800 8.490068e+00 1 2.255581e-07 4.156918e-11 3.376619e-16
67810 8.491153e+00 1 2.255419e-07 4.157702e-11 3.377303e-16
67820 8.492237e+00 1 2.255257e-07 4.158487e-11 3.377987e-16
67830 8.493322e+00 1 2.255095e-07 4.159272e-11 3.378671e-16
67840 8.494406e+00 1 2.254933e-07 4.160058e-11 3.379354e-16
67850 8.495490e+00 1 2.254771e-07 4.160844e-11 3.380039e-16
67860 8.496574e+00 1 2.254609e-07 4.161631e-11 3.380723e-16
67870 8.497659e+00 1 2.254447e-07 4.162419e-11 3.381407e-16
67880 8.498743e+00 1 2.254285e-07 4.163207e-11 3.382092e-16
67890 8.499827e+00 1 2.254124e-07 4.163996e-11 3.382777e-16
67900 8.500911e+00 1 2.253962e-07 4.164785e-11 3.383462e-16
67910 8.501995e+00 1 2.253800e-07 4.165575e-11 3.384147e-16
67920 8.503079e+00 1 2.253638e-07 4.166365e-11 3.384832e-16
67930 8.504163e+00 1 2.253476e-07 4.167156e-11 3.385517e-16
67940 8.505247e+00 1 2.253314e-07 4.167948e-11 3.386203e-16
67950 8.506331e+00 1 2.253152e-07 4.168740e-11 3.386888e-16
67960 8.507415e+00 1 2.252990e-07 4.169533e-11 3.387574e-16
67970 8.508498e+00 1 2.252828e-07 4.170327e-11 3.388260e-16
67980 8.509582e+00 1 2.252666e-07 4.171121e-11 3.388946e-16
67990 8.510666e+00 1 2.252504e-07 4.171915e-11 3.389633e-16
68000 8.511750e+00 1 2.252343e-07 4.172710e-11 3.390319e-16
68010 8.512833e+00 1 2.252181e-07 4.173506e-11 3.391006e-16
68020 8.513917e+00 1 2.252019e-07 4.174302e-11 3.391693e-16
68030 8.515000e+00 1 2.251857e-07 4.175099e-11 3.392380e-16
68040 8.516084e+00 1 2.251695e-07 4.175897e-11 3.393067e-16
68050 8.517168e+00 1 2.251533e-07 4.176695e-11 3.393754e-16
68060 8.518251e+00 1 2.251372e-07 4.177493e-11 3.394441e-16
68070 8.519334e+00 1 2.251210e-07 4.178293e-11 3.395129e-16
68080 8.520418e+00 1 2.251048e-07 4.179092e-11 3.395817e-16
68090 8.521501e+00 1 2.250886e-07 4.179893e-11 3.396505e-16
68100 8.522584e+00 1 2.250724e-07 4.180694e-11 3.397193e-16
68110 8.523668e+00 1 2.250562e-07 4.181495e-11 3.397881e-16
68120 8.524751e+00 1 2.250401e-07 4.182297e-11 3.398570e-16
68130 8.525834e+00 1 2.250239e-07 4.183100e-11 3.399259e-16
68140 8.526917e+00 1 2.250077e-07 4.183903e-11 3.399948e-16
68150 8.528000e+00 1 2.249915e-07 4.184707e-11 3.400637e-16
68160 8.529083e+00 1 2.249754e-07 4.185512e-11 3.401326e-16
68170 8.530166e+00 1 2.249592e-07 4.186317e-11 3.402015e-16
68180 8.531249e+00 1 2.249430e-07 4.187122e-11 3.402705e-16
68190 8.532332e+00 1 2.249268e-07 4.187928e-11 3.403395e-16
68200 8.533415e+00 1 2.249107e-07 4.188735e-11 3.404085e-16
68210 8.534498e+00 1 2.248945e-07 4.189542e-11 3.404775e-16
68220 8.535581e+00 1 2.248783e-07 4.190350e-11 3.405465e-16
68230 8.536664e+00 1 2.248621e-07 4.191158e-11 3.406155e-16
68240 8.537746e+00 1 2.361642e-07 4.083028e-11 3.274619e-16
68250 8.538829e+00 1 2.284887e-07 4.083808e-11 3.275264e-16
68260 8.539912e+00 1 2.256401e-07 4.084588e-11 3.275928e-16
68270 8.540994e+00 1 2.249779e-07 4.085370e-11 3.276606e-16
68280 8.542077e+00 1 2.248220e-07 4.086151e-11 3.277296e-16
68290 8.543159e+00 1 2.247748e-07 4.086934e-11 3.277992e-16
68300 8.544242e+00 1 2.247514e-07 4.087717e-11 3.278692e-16
68310 8.545324e+00 1 2.247334e-07 4.088500e-11 3.279393e-16
68320 8.546407e+00 1 2.247167e-07 4.089285e-11 3.280096e-16
68330 8.547489e+00 1 2.247004e-07 4.090069e-11 3.280798e-16
68340 8.548572e+00 1 2.246842e-07 4.090855e-11 3.281499e-16
68350 8.549654e+00 1 2.246680e-07 4.091641e-11 3.282199e-16
68360 8.550736e+00 1 2.246518e-07 4.092427e-11 3.282898e-16
68370 8.551818e+00 1 2.246356e-07 4.093214e-11 3.283595e-16
68380 8.552900e+00 1 2.246195e-07 4.094002e-11 3.284291e-16
68390 8.553983e+00 1 2.246033e-07 4.094790e-11 3.284985e-16
68400 8.555065e+00 1 2.245871e-07 4.095579e-11 3.285678e-16
68410 8.556147e+00 1 2.245710e-07 4.096368e-11 3.286370e-16
68420 8.557229e+00 1 2.245548e-07 4.097158e-11 3.287061e-16
68430 8.558311e+00 1 2.245387e-07 4.097949e-11 3.287750e-16
68440 8.559393e+00 1 2.245225e-07 4.098740e-11 3.288439e-16
68450 8.560475e+00 1 2.245063e-07 4.099532e-11 3.289127e-16
68460 8.561557e+00 1 2.244902e-07 4.100324e-11 3.289814e-16
68470 8.562638e+00 1 2.244740e-07 4.101117e-11 3.290500e-16
68480 8.563720e+00 1 2.244578e-07 4.101910e-11 3.291186e-16
68490 8.564802e+00 1 2.244417e-07 4.102704e-11 3.291872e-16
68500 8.565884e+00 1 2.244255e-07 4.103499e-11 3.292557e-16
68510 8.566965e+00 1 2.244093e-07 4.104294e-11 3.293243e-16
68520 8.568047e+00 1 2.243932e-07 4.105090e-11 3.293928e-16
68530 8.569129e+00 1 2.243770e-07 4.105886e-11 3.294614e-16
68540 8.570210e+00 1 2.243609e-07 4.106683e-11 3.295299e-16
68550 8.571292e+00 1 2.243447e-07 4.107481e-11 3.295985e-16
68560 8.572373e+00 1 2.243285e-07 4.108279e-11 3.296672e-16
68570 8.573455e+00 1 2.243124e-07 4.109077e-11 3.297359e-16
68580 8.574536e+00 1 2.242962e-07 4.109876e-11 3.298046e-16
68590 8.575617e+00 1 2.242800e-07 4.110676e-11 3.298735e-16
68600 8.576699e+00 1 2.242639e-07 4.111477e-11 3.299424e-16
68610 8.577780e+00 1 2.242477e-07 4.112278e-11 3.300113e-16
68620 8.578861e+00 1 2.242315e-07 4.113079e-11 3.300804e-16
68630 8.579942e+00 1 2.242154e-07 4.113881e-11 3.301495e-16
68640 8.581023e+00 1 2.241992e-07 4.114684e-11 3.302187e-16
68650 8.582105e+00 1 2.241830e-07 4.115487e-11 3.302880e-16
68660 8.583186e+00 1 2.241669e-07 4.116291e-11 3.303574e-16
68670 8.584267e+00 1 2.241507e-07 4.117095e-11 3.304269e-16
68680 8.585348e+00 1 2.241345e-07 4.117900e-11 3.304964e-16
68690 8.586429e+00 1 2.241184e-07 4.118705e-11 3.305660e-16
68700 8.587510e+00 1 2.241022e-07 4.119511e-11 3.306357e-16
68710 8.588591e+00 1 2.240860e-07 4.120318e-11 3.307055e-16
68720 8.589671e+00 1 2.240699e-07 4.121125e-11 3.307753e-16
68730 8.590752e+00 1 2.240537e-07 4.121933e-11 3.308453e-16
68740 8.591833e+00 1 2.240375e-07 4.122741e-11 3.309152e-16
68750 8.592914e+00 1 2.240214e-07 4.123550e-11 3.309853e-16
68760 8.593994e+00 1 2.240052e-07 4.124359e-11 3.310553e-16
68770 8.595075e+00 1 2.239890e-07 4.125169e-11 3.311255e-16
68780 8.596156e+00 1 2.239729e-07 4.125980e-11 3.311956e-16
68790 8.597236e+00 1 2.239567e-07 4.126791e-11 3.312658e-16
68800 8.598317e+00 1 2.239405e-07 4.127603e-11 3.313361e-16
68810 8.599397e+00 1 2.239243e-07 4.128415e-11 3.314063e-16
68820 8.600478e+00 1 2.239082e-07 4.129228e-11 3.314766e-16
68830 8.601558e+00 1 2.238920e-07 4.130041e-11 3.315469e-16
68840 8.602639e+00 1 2.238758e-07 4.130855e-11 3.316172e-16
68850 8.603719e+00 1 2.238597e-07 4.131669e-11 3.316875e-16
68860 8.604799e+00 1 2.238435e-07 4.132484e-11 3.317578e-16
68870 8.605879e+00 1 2.238273e-07 4.133300e-11 3.318281e-16
68880 8.606960e+00 1 2.238112e-07 4.134116e-11 3.318984e-16
68890 8.608040e+00 1 2.237950e-07 4.134933e-11 3.319687e-16
68900 8.609120e+00 1 2.237788e-07 4.135750e-11 3.320390e-16
68910 8.610200e+00 1 2.237627e-07 4.136568e-11 3.321092e-16
68920 8.611280e+00 1 2.237465e-07 4.137386e-11 3.321795e-16
68930 8.612360e+00 1 2.237303e-07 4.138205e-11 3.322497e-16
68940 8.613440e+00 1 2.237142e-07 4.139024e-11 3.323199e-16
68950 8.614520e+00 1 2.236980e-07 4.139845e-11 3.323900e-16
68960 8.615600e+00 1 2.236818e-07 4.140665e-11 3.324602e-16
68970 8.616680e+00 1 2.236657e-07 4.141486e-11 3.325303e-16
68980 8.617760e+00 1 2.236495e-07 4.142308e-11 3.326004e-16
68990 8.618840e+00 1 2.236333e-07 4.143130e-11 3.326704e-16
69000 8.619919e+00 1 2.236172e-07 4.143953e-11 3.327405e-16
69010 8.620999e+00 1 2.236010e-07 4.144776e-11 3.328105e-16
69020 8.622079e+00 1 2.235848e-07 4.145600e-11 3.328805e-16
69030 8.623158e+00 1 2.235687e-07 4.146425e-11 3.329505e-16
69040 8.624238e+00 1 2.235525e-07 4.147250e-11 3.330204e-16
69050 8.625317e+00 1 2.235363e-07 4.148075e-11 3.330904e-16
69060 8.626397e+00 1 2.235202e-07 4.148901e-11 3.331603e-16
69070 8.627476e+00 1 2.235040e-07 4.149728e-11 3.332302e-16
69080 8.628556e+00 1 2.234878e-07 4.150555e-11 3.333001e-16
69090 8.629635e+00 1 2.234717e-07 4.151383e-11 3.333700e-16
69100 8.630715e+00 1 2.234555e-07 4.152211e-11 3.334399e-16
69110 8.631794e+00 1 2.234393e-07 4.153040e-11 3.335098e-16
69120 8.632873e+00 1 2.234232e-07 4.153869e-11 3.335797e-16
69130 8.633953e+00 1 2.234070e-07 4.154699e-11 3.336497e-16
69140 8.635032e+00 1 2.233909e-07 4.155530e-11 3.337196e-16
69150 8.636111e+00 1 2.233747e-07 4.156361e-11 3.337895e-16
69160 8.637190e+00 1 2.233586e-07 4.157192e-11 3.338595e-16
69170 8.638269e+00 1 2.233424e-07 4.158024e-11 3.339295e-16
69180 8.639348e+00 1 2.233262e-07 4.158857e-11 3.339995e-16
69190 8.640427e+00 1 2.233101e-07 4.159690e-11 3.340695e-16
69200 8.641506e+00 1 2.232939e-07 4.160524e-11 3.341395e-16
69210 8.642585e+00 1 2.232778e-07 4.161358e-11 3.342096e-16
69220 8.643664e+00 1 2.232616e-07 4.162193e-11 3.342797e-16
69230 8.644743e+00 1 2.232455e-07 4.163028e-11 3.343499e-16
69240 8.645822e+00 1 2.232293e-07 4.163864e-11 3.344201e-16
69250 8.646901e+00 1 2.301616e-07 4.127365e-11 3.299012e-16
69260 8.647979e+00 1 2.266698e-07 4.128192e-11 3.299705e-16
69270 8.649058e+00 1 2.339331e-07 4.123765e-11 3.288818e-16
69280 8.650137e+00 1 2.347719e-07 4.037073e-11 3.193820e-16
69290 8.651215e+00 1 2.267516e-07 4.037877e-11 3.194450e-16
69300 8.652294e+00 1 2.240077e-07 4.038682e-11 3.195106e-16
69310 8.653372e+00 1 2.233536e-07 4.039487e-11 3.195784e-16
69320 8.654451e+00 1 2.231783e-07 4.040293e-11 3.196479e-16
69330 8.655529e+00 1 2.231146e-07 4.041099e-11 3.197187e-16
69340 8.656608e+00 1 2.230812e-07 4.041906e-11 3.197902e-16
69350 8.657686e+00 1 2.230579e-07 4.042714e-11 3.198623e-16
69360 8.658765e+00 1 2.230384e-07 4.043522e-11 3.199346e-16
69370 8.659843e+00 1 2.230207e-07 4.044330e-11 3.200070e-16
69380 8.660921e+00 1 2.230038e-07 4.045139e-11 3.200795e-16
69390 8.661999e+00 1 2.229873e-07 4.045949e-11 3.201519e-16
69400 8.663078e+00 1 2.229710e-07 4.046759e-11 3.202243e-16
69410 8.664156e+00 1 2.229548e-07 4.047570e-11 3.202966e-16
69420 8.665234e+00 1 2.229387e-07 4.048382e-11 3.203689e-16
69430 8.666312e+00 1 2.229225e-07 4.049194e-11 3.204412e-16
69440 8.667390e+00 1 2.229064e-07 4.050006e-11 3.205134e-16
69450 8.668468e+00 1 2.228903e-07 4.050819e-11 3.205856e-16
69460 8.669546e+00 1 2.228742e-07 4.051633e-11 3.206578e-16
69470 8.670624e+00 1 2.228580e-07 4.052447e-11 3.207300e-16
69480 8.671702e+00 1 2.228419e-07 4.053262e-11 3.208022e-16
69490 8.672780e+00 1 2.228258e-07 4.054077e-11 3.208743e-16
69500 8.673858e+00 1 2.228097e-07 4.054893e-11 3.209464e-16
69510 8.674935e+00 1 2.227935e-07 4.055709e-11 3.210185e-16
69520 8.676013e+00 1 2.227774e-07 4.056526e-11 3.210906e-16
69530 8.677091e+00 1 2.227613e-07 4.057343e-11 3.211626e-16
69540 8.678169e+00 1 2.227452e-07 4.058161e-11 3.212346e-16
69550 8.679246e+00 1 2.227291e-07 4.058980e-11 3.213066e-16
69560 8.680324e+00 1 2.227129e-07 4.059799e-11 3.213784e-16
69570 8.681401e+00 1 2.226968e-07 4.060619e-11 3.214502e-16
69580 8.682479e+00 1 2.226807e-07 4.061439e-11 3.215220e-16
69590 8.683556e+00 1 2.226646e-07 4.062260e-11 3.215936e-16
69600 8.684634e+00 1 2.226484e-07 4.063081e-11 3.216652e-16
69610 8.685711e+00 1 2.226323e-07 4.063903e-11 3.217367e-16
69620 8.686789e+00 1 2.226162e-07 4.064725e-11 3.218081e-16
69630 8.687866e+00 1 2.226001e-07 4.065548e-11 3.218795e-16
69640 8.688943e+00 1 2.225840e-07 4.066372e-11 3.219508e-16
69650 8.690020e+00 1 2.225678e-07 4.067196e-11 3.220220e-16
69660 8.691098e+00 1 2.225517e-07 4.068020e-11 3.220931e-16
69670 8.692175e+00 1 2.225356e-07 4.068846e-11 3.221642e-16
69680 8.693252e+00 1 2.225195e-07 4.069671e-11 3.222352e-16
69690 8.694329e+00 1 2.225034e-07 4.070498e-11 3.223062e-16
69700 8.695406e+00 1 2.224873e-07 4.071324e-11 3.223771e-16
69710 8.696483e+00 1 2.224711e-07 4.072152e-11 3.224480e-16
69720 8.697560e+00 1 2.294020e-07 4.027732e-11 3.188115e-16
69730 8.698637e+00 1 2.245310e-07 4.028545e-11 3.188796e-16
69740 8.699714e+00 1 2.228964e-07 4.029359e-11 3.189488e-16
69750 8.700791e+00 1 2.225242e-07 4.030172e-11 3.190188e-16
69760 8.701868e+00 1 2.224255e-07 4.030987e-11 3.190891e-16
69770 8.702944e+00 1 2.223868e-07 4.031802e-11 3.191599e-16
69780 8.704021e+00 1 2.223632e-07 4.032617e-11 3.192311e-16
69790 8.705098e+00 1 2.223442e-07 4.033433e-11 3.193025e-16
69800 8.706174e+00 1 2.223269e-07 4.034250e-11 3.193743e-16
69810 8.707251e+00 1 2.223103e-07 4.035067e-11 3.194464e-16
69820 8.708328e+00 1 2.222940e-07 4.035884e-11 3.195187e-16
69830 8.709404e+00 1 2.222778e-07 4.036702e-11 3.195912e-16
69840 8.710481e+00 1 2.222616e-07 4.037521e-11 3.196638e-16
69850 8.711557e+00 1 2.222455e-07 4.038340e-11 3.197366e-16
69860 8.712634e+00 1 2.222294e-07 4.039160e-11 3.198095e-16
69870 8.713710e+00 1 2.222133e-07 4.039980e-11 3.198824e-16
69880 8.714786e+00 1 2.221971e-07 4.040801e-11 3.199554e-16
69890 8.715863e+00 1 2.221810e-07 4.041623e-11 3.200283e-16
69900 8.716939e+00 1 2.221649e-07 4.042444e-11 3.201012e-16
69910 8.718015e+00 1 2.221488e-07 4.043267e-11 3.201741e-16
69920 8.719091e+00 1 2.221327e-07 4.044090e-11 3.202468e-16
69930 8.720168e+00 1 2.221166e-07 4.044913e-11 3.203195e-16
69940 8.721244e+00 1 2.221005e-07 4.045737e-11 3.203921e-16
69950 8.722320e+00 1 2.220844e-07 4.046562e-11 3.204646e-16
69960 8.723396e+00 1 2.220683e-07 4.047387e-11 3.205370e-16
69970 8.724472e+00 1 2.220522e-07 4.048212e-11 3.206092e-16
69980 8.725548e+00 1 2.220361e-07 4.049038e-11 3.206814e-16
69990 8.726624e+00 1 2.220200e-07 4.049865e-11 3.207535e-16
70000 8.727700e+00 1 2.220039e-07 4.050692e-11 3.208254e-16
70010 8.728776e+00 1 2.219878e-07 4.051520e-11 3.208973e-16
70020 8.729852e+00 1 2.219717e-07 4.052348e-11 3.209690e-16
70030 8.730927e+00 1 2.219556e-07 4.053177e-11 3.210406e-16
70040 8.732003e+00 1 2.219395e-07 4.054006e-11 3.211121e-16
70050 8.733079e+00 1 2.219234e-07 4.054836e-11 3.211836e-16
70060 8.734154e+00 1 2.219073e-07 4.055666e-11 3.212549e-16
70070 8.735230e+00 1 2.218912e-07 4.056497e-11 3.213261e-16
70080 8.736306e+00 1 2.218751e-07 4.057328e-11 3.213972e-16
70090 8.737381e+00 1 2.218590e-07 4.058160e-11 3.214683e-16
70100 8.738457e+00 1 2.218429e-07 4.058993e-11 3.215392e-16
70110 8.739532e+00 1 2.218268e-07 4.059826e-11 3.216101e-16
70120 8.740608e+00 1 2.218108e-07 4.060659e-11 3.216809e-16
70130 8.741683e+00 1 2.217947e-07 4.061493e-11 3.217516e-16
70140 8.742759e+00 1 2.217786e-07 4.062328e-11 3.218222e-16
70150 8.743834e+00 1 2.217625e-07 4.063163e-11 3.218928e-16
70160 8.744909e+00 1 2.217464e-07 4.063998e-11 3.219634e-16
70170 8.745984e+00 1 2.217303e-07 4.064834e-11 3.220339e-16
70180 8.747060e+00 1 2.217143e-07 4.065671e-11 3.221043e-16
70190 8.748135e+00 1 2.216982e-07 4.066508e-11 3.221747e-16
70200 8.749210e+00 1 2.216821e-07 4.067346e-11 3.222451e-16
70210 8.750285e+00 1 2.216660e-07 4.068184e-11 3.223155e-16
70220 8.751360e+00 1 2.216500e-07 4.069022e-11 3.223859e-16
70230 8.752435e+00 1 2.216339e-07 4.069862e-11 3.224562e-16
70240 8.753510e+00 1 2.216178e-07 4.070701e-11 3.225266e-16
70250 8.754585e+00 1 2.216018e-07 4.071542e-11 3.225970e-16
70260 8.755660e+00 1 2.215857e-07 4.072382e-11 3.226673e-16
70270 8.756735e+00 1 2.215696e-07 4.073224e-11 3.227377e-16
70280 8.757810e+00 1 2.215536e-07 4.074065e-11 3.228081e-16
70290 8.758885e+00 1 2.215375e-07 4.074908e-11 3.228786e-16
70300 8.759959e+00 1 2.215215e-07 4.075750e-11 3.229491e-16
70310 8.761034e+00 1 2.215054e-07 4.076594e-11 3.230196e-16
70320 8.762109e+00 1 2.214894e-07 4.077437e-11 3.230902e-16
70330 8.763183e+00 1 2.214733e-07 4.078282e-11 3.231608e-16
70340 8.764258e+00 1 2.214573e-07 4.079127e-11 3.232314e-16
70350 8.765333e+00 1 2.214412e-07 4.079972e-11 3.233021e-16
70360 8.766407e+00 1 2.214252e-07 4.080818e-11 3.233729e-16
70370 8.767482e+00 1 2.214091e-07 4.081664e-11 3.234437e-16
70380 8.768556e+00 1 2.213931e-07 4.082511e-11 3.235145e-16
70390 8.769631e+00 1 2.213771e-07 4.083359e-11 3.235854e-16
70400 8.770705e+00 1 2.213610e-07 4.084207e-11 3.236564e-16
70410 8.771779e+00 1 2.213450e-07 4.085055e-11 3.237274e-16
70420 8.772854e+00 1 2.213290e-07 4.085904e-11 3.237985e-16
70430 8.773928e+00 1 2.213129e-07 4.086753e-11 3.238696e-16
70440 8.775002e+00 1 2.212969e-07 4.087603e-11 3.239408e-16
70450 8.776076e+00 1 2.212809e-07 4.088454e-11 3.240120e-16
70460 8.777151e+00 1 2.212649e-07 4.089305e-11 3.240833e-16
70470 8.778225e+00 1 2.212489e-07 4.090156e-11 3.241546e-16
70480 8.779299e+00 1 2.212329e-07 4.091008e-11 3.242260e-16
70490 8.780373e+00 1 2.212169e-07 4.091861e-11 3.242974e-16
70500 8.781447e+00 1 2.212009e-07 4.092714e-11 3.243688e-16
70510 8.782521e+00 1 2.211848e-07 4.093567e-11 3.244403e-16
70520 8.783595e+00 1 2.211688e-07 4.094421e-11 3.245118e-16
70530 8.784669e+00 1 2.211528e-07 4.095276e-11 3.245834e-16
70540 8.785742e+00 1 2.211369e-07 4.096131e-11 3.246550e-16
70550 8.786816e+00 1 2.211209e-07 4.096986e-11 3.247266e-16
70560 8.787890e+00 1 2.211049e-07 4.097843e-11 3.247983e-16
70570 8.788964e+00 1 2.210889e-07 4.098699e-11 3.248700e-16
70580 8.790038e+00 1 2.210729e-07 4.099556e-11 3.249417e-16
70590 8.791111e+00 1 2.210569e-07 4.100414e-11 3.250134e-16
70600 8.792185e+00 1 2.210409e-07 4.101272e-11 3.250852e-16
70610 8.793258e+00 1 2.210250e-07 4.102130e-11 3.251570e-16
70620 8.794332e+00 1 2.210090e-07 4.102989e-11 3.252288e-16
70630 8.795406e+00 1 2.209930e-07 4.103849e-11 3.253006e-16
70640 8.796479e+00 1 2.209770e-07 4.104709e-11 3.253724e-16
70650 8.797552e+00 1 2.209611e-07 4.105570e-11 3.254443e-16
70660 8.798626e+00 1 2.209451e-07 4.106431e-11 3.255162e-16
70670 8.799699e+00 1 2.209292e-07 4.107292e-11 3.255880e-16
70680 8.800773e+00 1 2.209132e-07 4.108154e-11 3.256599e-16
70690 8.801846e+00 1 2.208972e-07 4.109017e-11 3.257318e-16
70700 8.802919e+00 1 2.208813e-07 4.109880e-11 3.258037e-16
70710 8.803992e+00 1 2.208653e-07 4.110744e-11 3.258757e-16
70720 8.805066e+00 1 2.208494e-07 4.111608e-11 3.259476e-16
70730 8.806139e+00 1 2.208334e-07 4.112472e-11 3.260195e-16
70740 8.807212e+00 1 2.208175e-07 4.113337e-11 3.260915e-16
70750 8.808285e+00 1 2.208016e-07 4.114203e-11 3.261634e-16
70760 8.809358e+00 1 2.207856e-07 4.115069e-11 3.262354e-16
70770 8.810431e+00 1 2.207697e-07 4.115935e-11 3.263073e-16
70780 8.811504e+00 1 2.207538e-07 4.116802e-11 3.263793e-16
70790 8.812577e+00 1 2.207378e-07 4.117670e-11 3.264513e-16
70800 8.813650e+00 1 2.207219e-07 4.118538e-11 3.265233e-16
70810 8.814723e+00 1 2.207060e-07 4.119407e-11 3.265952e-16
70820 8.815795e+00 1 2.206901e-07 4.120276e-11 3.266672e-16
70830 8.816868e+00 1 2.206742e-07 4.121145e-11 3.267392e-16
70840 8.817941e+00 1 2.206582e-07 4.122015e-11 3.268113e-16
70850 8.819014e+00 1 2.206423e-07 4.122886e-11 3.268833e-16
70860 8.820086e+00 1 2.206264e-07 4.123757e-11 3.269553e-16
70870 8.821159e+00 1 2.206105e-07 4.124628e-11 3.270273e-16
70880 8.822232e+00 1 2.205946e-07 4.125500e-11 3.270994e-16
70890 8.823304e+00 1 2.205787e-07 4.126373e-11 3.271715e-16
70900 8.824377e+00 1 2.205628e-07 4.127246e-11 3.272435e-16
70910 8.825449e+00 1 2.205469e-07 4.128119e-11 3.273156e-16
70920 8.826521e+00 1 2.205310e-07 4.128993e-11 3.273877e-16
70930 8.827594e+00 1 2.205151e-07 4.129868e-11 3.274598e-16
70940 8.828666e+00 1 2.204992e-07 4.130742e-11 3.275319e-16
70950 8.829739e+00 1 2.204833e-07 4.131618e-11 3.276040e-16
70960 8.830811e+00 1 2.204674e-07 4.132494e-11 3.276762e-16
70970 8.831883e+00 1 2.204516e-07 4.133370e-11 3.277483e-16
70980 8.832955e+00 1 2.204357e-07 4.134247e-11 3.278205e-16
