step time f_darcy f_darcy_dpdx tau_avg u_bulk reynolds
70820 8.815795e+00 3.965660e-02 8.265758e-02 1.367344e-03 5.252016e-01 7.002688e+03
70830 8.816868e+00 3.965586e-02 8.265258e-02 1.367401e-03 5.252175e-01 7.002900e+03
70840 8.817941e+00 3.965511e-02 8.264758e-02 1.367458e-03 5.252334e-01 7.003112e+03
70850 8.819014e+00 3.965437e-02 8.264258e-02 1.367515e-03 5.252493e-01 7.003324e+03
70860 8.820086e+00 3.965363e-02 8.263757e-02 1.367572e-03 5.252652e-01 7.003536e+03
70870 8.821159e+00 3.965288e-02 8.263257e-02 1.367629e-03 5.252811e-01 7.003748e+03
70880 8.822232e+00 3.965214e-02 8.262757e-02 1.367686e-03 5.252970e-01 7.003960e+03
70890 8.823304e+00 3.965140e-02 8.262258e-02 1.367743e-03 5.253129e-01 7.004172e+03
70900 8.824377e+00 3.965066e-02 8.261758e-02 1.367801e-03 5.253288e-01 7.004384e+03
70910 8.825449e+00 3.964991e-02 8.261258e-02 1.367858e-03 5.253447e-01 7.004596e+03
70920 8.826521e+00 3.964917e-02 8.260758e-02 1.367915e-03 5.253606e-01 7.004807e+03
70930 8.827594e+00 3.964843e-02 8.260259e-02 1.367972e-03 5.253764e-01 7.005019e+03
70940 8.828666e+00 3.964769e-02 8.259759e-02 1.368029e-03 5.253923e-01 7.005231e+03
70950 8.829739e+00 3.964695e-02 8.259260e-02 1.368086e-03 5.254082e-01 7.005443e+03
70960 8.830811e+00 3.964621e-02 8.258761e-02 1.368143e-03 5.254241e-01 7.005655e+03
70970 8.831883e+00 3.964546e-02 8.258261e-02 1.368201e-03 5.254400e-01 7.005866e+03
70980 8.832955e+00 3.964472e-02 8.257762e-02 1.368258e-03 5.254559e-01 7.006078e+03
70990 8.834028e+00 3.964398e-02 8.257263e-02 1.368315e-03 5.254717e-01 7.006290e+03
71000 8.835100e+00 3.964324e-02 8.256764e-02 1.368372e-03 5.254876e-01 7.006502e+03
71010 8.836172e+00 3.964250e-02 8.256265e-02 1.368429e-03 5.255035e-01 7.006713e+03
71020 8.837244e+00 3.964176e-02 8.255766e-02 1.368486e-03 5.255194e-01 7.006925e+03
71030 8.838316e+00 3.964103e-02 8.255268e-02 1.368543e-03 5.255352e-01 7.007137e+03
71040 8.839388e+00 3.964029e-02 8.254769e-02 1.368601e-03 5.255511e-01 7.007348e+03
71050 8.840460e+00 3.963955e-02 8.254270e-02 1.368658e-03 5.255670e-01 7.007560e+03
71060 8.841532e+00 3.963881e-02 8.253772e-02 1.368715e-03 5.255829e-01 7.007771e+03
71070 8.842604e+00 3.963807e-02 8.253273e-02 1.368772e-03 5.255987e-01 7.007983e+03
71080 8.843675e+00 3.963733e-02 8.252775e-02 1.368829e-03 5.256146e-01 7.008195e+03
71090 8.844747e+00 3.963660e-02 8.252277e-02 1.368886e-03 5.256305e-01 7.008406e+03
71100 8.845819e+00 3.963586e-02 8.251779e-02 1.368944e-03 5.256463e-01 7.008618e+03
71110 8.846891e+00 3.963512e-02 8.251281e-02 1.369001e-03 5.256622e-01 7.008829e+03
71120 8.847962e+00 3.963438e-02 8.250783e-02 1.369058e-03 5.256781e-01 7.009041e+03
71130 8.849034e+00 3.963365e-02 8.250285e-02 1.369115e-03 5.256939e-01 7.009252e+03
71140 8.850106e+00 3.963291e-02 8.249787e-02 1.369172e-03 5.257098e-01 7.009464e+03
71150 8.851177e+00 3.963217e-02 8.249289e-02 1.369229e-03 5.257256e-01 7.009675e+03
71160 8.852249e+00 3.963144e-02 8.248791e-02 1.369287e-03 5.257415e-01 7.009887e+03
71170 8.853320e+00 3.963070e-02 8.248294e-02 1.369344e-03 5.257574e-01 7.010098e+03
71180 8.854392e+00 3.962997e-02 8.247796e-02 1.369401e-03 5.257732e-01 7.010310e+03
71190 8.855463e+00 3.962923e-02 8.247299e-02 1.369458e-03 5.257891e-01 7.010521e+03
71200 8.856535e+00 3.962850e-02 8.246801e-02 1.369515e-03 5.258049e-01 7.010732e+03
71210 8.857606e+00 3.962776e-02 8.246304e-02 1.369573e-03 5.258208e-01 7.010944e+03
71220 8.858677e+00 3.962703e-02 8.245807e-02 1.369630e-03 5.258366e-01 7.011155e+03
71230 8.859749e+00 3.962629e-02 8.245310e-02 1.369687e-03 5.258525e-01 7.011366e+03
71240 8.860820e+00 3.962556e-02 8.244813e-02 1.369744e-03 5.258683e-01 7.011578e+03
71250 8.861891e+00 3.962483e-02 8.244316e-02 1.369801e-03 5.258842e-01 7.011789e+03
71260 8.862962e+00 3.962409e-02 8.243819e-02 1.369859e-03 5.259000e-01 7.012000e+03
71270 8.864033e+00 3.962336e-02 8.243322e-02 1.369916e-03 5.259159e-01 7.012212e+03
71280 8.865105e+00 3.962263e-02 8.242826e-02 1.369973e-03 5.259317e-01 7.012423e+03
71290 8.866176e+00 3.962189e-02 8.242329e-02 1.370030e-03 5.259476e-01 7.012634e+03
71300 8.867247e+00 3.962116e-02 8.241832e-02 1.370087e-03 5.259634e-01 7.012846e+03
71310 8.868318e+00 3.962043e-02 8.241336e-02 1.370145e-03 5.259793e-01 7.013057e+03
71320 8.869389e+00 3.961970e-02 8.240840e-02 1.370202e-03 5.259951e-01 7.013268e+03
71330 8.870459e+00 3.961897e-02 8.240343e-02 1.370259e-03 5.260109e-01 7.013479e+03
71340 8.871530e+00 3.961823e-02 8.239847e-02 1.370316e-03 5.260268e-01 7.013690e+03
71350 8.872601e+00 3.961750e-02 8.239351e-02 1.370374e-03 5.260426e-01 7.013901e+03
71360 8.873672e+00 3.961677e-02 8.238855e-02 1.370431e-03 5.260584e-01 7.014113e+03
71370 8.874743e+00 3.961604e-02 8.238359e-02 1.370488e-03 5.260743e-01 7.014324e+03
71380 8.875814e+00 3.961531e-02 8.237863e-02 1.370545e-03 5.260901e-01 7.014535e+03
71390 8.876884e+00 3.961458e-02 8.237367e-02 1.370602e-03 5.261059e-01 7.014746e+03
71400 8.877955e+00 3.961385e-02 8.236871e-02 1.370660e-03 5.261218e-01 7.014957e+03
71410 8.879025e+00 3.961312e-02 8.236376e-02 1.370717e-03 5.261376e-01 7.015168e+03
71420 8.880096e+00 3.961239e-02 8.235880e-02 1.370774e-03 5.261534e-01 7.015379e+03
71430 8.881167e+00 3.961166e-02 8.235385e-02 1.370831e-03 5.261693e-01 7.015590e+03
71440 8.882237e+00 3.961093e-02 8.234889e-02 1.370889e-03 5.261851e-01 7.015801e+03
71450 8.883308e+00 3.961020e-02 8.234394e-02 1.370946e-03 5.262009e-01 7.016012e+03
71460 8.884378e+00 3.960948e-02 8.233899e-02 1.371003e-03 5.262167e-01 7.016223e+03
71470 8.885448e+00 3.960875e-02 8.233404e-02 1.371060e-03 5.262326e-01 7.016434e+03
71480 8.886519e+00 3.960802e-02 8.232908e-02 1.371118e-03 5.262484e-01 7.016645e+03
71490 8.887589e+00 3.960729e-02 8.232413e-02 1.371175e-03 5.262642e-01 7.016856e+03
71500 8.888659e+00 3.960656e-02 8.231919e-02 1.371232e-03 5.262800e-01 7.017067e+03
71510 8.889730e+00 3.960584e-02 8.231424e-02 1.371289e-03 5.262958e-01 7.017278e+03
71520 8.890800e+00 3.960511e-02 8.230929e-02 1.371347e-03 5.263117e-01 7.017489e+03
71530 8.891870e+00 3.960438e-02 8.230434e-02 1.371404e-03 5.263275e-01 7.017700e+03
71540 8.892940e+00 3.960366e-02 8.229940e-02 1.371461e-03 5.263433e-01 7.017911e+03
71550 8.894010e+00 3.960293e-02 8.229445e-02 1.371518e-03 5.263591e-01 7.018121e+03
71560 8.895080e+00 3.960220e-02 8.228951e-02 1.371576e-03 5.263749e-01 7.018332e+03
71570 8.896150e+00 3.960148e-02 8.228456e-02 1.371633e-03 5.263907e-01 7.018543e+03
71580 8.897220e+00 3.960075e-02 8.227962e-02 1.371690e-03 5.264065e-01 7.018754e+03
71590 8.898290e+00 3.960003e-02 8.227468e-02 1.371747e-03 5.264224e-01 7.018965e+03
71600 8.899360e+00 3.959930e-02 8.226974e-02 1.371805e-03 5.264382e-01 7.019176e+03
71610 8.900430e+00 3.959858e-02 8.226480e-02 1.371862e-03 5.264540e-01 7.019386e+03
71620 8.901500e+00 3.959785e-02 8.225986e-02 1.371919e-03 5.264698e-01 7.019597e+03
71630 8.902570e+00 3.959713e-02 8.225492e-02 1.371977e-03 5.264856e-01 7.019808e+03
71640 8.903640e+00 3.959641e-02 8.224998e-02 1.372034e-03 5.265014e-01 7.020018e+03
71650 8.904709e+00 3.959568e-02 8.224504e-02 1.372091e-03 5.265172e-01 7.020229e+03
71660 8.905779e+00 3.959496e-02 8.224011e-02 1.372148e-03 5.265330e-01 7.020440e+03
71670 8.906849e+00 3.959424e-02 8.223517e-02 1.372206e-03 5.265488e-01 7.020651e+03
71680 8.907918e+00 3.959351e-02 8.223024e-02 1.372263e-03 5.265646e-01 7.020861e+03
71690 8.908988e+00 3.959279e-02 8.222530e-02 1.372320e-03 5.265804e-01 7.021072e+03
71700 8.910057e+00 3.959207e-02 8.222037e-02 1.372378e-03 5.265962e-01 7.021282e+03
71710 8.911127e+00 3.959134e-02 8.221544e-02 1.372435e-03 5.266120e-01 7.021493e+03
71720 8.912196e+00 3.959062e-02 8.221051e-02 1.372492e-03 5.266278e-01 7.021704e+03
71730 8.913266e+00 3.958990e-02 8.220558e-02 1.372549e-03 5.266436e-01 7.021914e+03
71740 8.914335e+00 3.958918e-02 8.220065e-02 1.372607e-03 5.266594e-01 7.022125e+03
71750 8.915405e+00 3.958846e-02 8.219572e-02 1.372664e-03 5.266752e-01 7.022335e+03
71760 8.916474e+00 3.958774e-02 8.219079e-02 1.372721e-03 5.266909e-01 7.022546e+03
71770 8.917543e+00 3.958702e-02 8.218586e-02 1.372779e-03 5.267067e-01 7.022756e+03
71780 8.918613e+00 3.958630e-02 8.218093e-02 1.372836e-03 5.267225e-01 7.022967e+03
71790 8.919682e+00 3.958558e-02 8.217601e-02 1.372893e-03 5.267383e-01 7.023177e+03
71800 8.920751e+00 3.958486e-02 8.217108e-02 1.372951e-03 5.267541e-01 7.023388e+03
71810 8.921820e+00 3.958414e-02 8.216616e-02 1.373008e-03 5.267699e-01 7.023598e+03
71820 8.922889e+00 3.958342e-02 8.216124e-02 1.373065e-03 5.267857e-01 7.023809e+03
71830 8.923958e+00 3.958270e-02 8.215631e-02 1.373123e-03 5.268014e-01 7.024019e+03
71840 8.925027e+00 3.958198e-02 8.215139e-02 1.373180e-03 5.268172e-01 7.024230e+03
71850 8.926096e+00 3.958126e-02 8.214647e-02 1.373237e-03 5.268330e-01 7.024440e+03
71860 8.927165e+00 3.958054e-02 8.214155e-02 1.373294e-03 5.268488e-01 7.024650e+03
71870 8.928234e+00 3.957982e-02 8.213663e-02 1.373352e-03 5.268646e-01 7.024861e+03
71880 8.929303e+00 3.957910e-02 8.213171e-02 1.373409e-03 5.268803e-01 7.025071e+03
71890 8.930372e+00 3.957839e-02 8.212679e-02 1.373466e-03 5.268961e-01 7.025281e+03
71900 8.931441e+00 3.957767e-02 8.212188e-02 1.373524e-03 5.269119e-01 7.025492e+03
71910 8.932510e+00 3.957695e-02 8.211696e-02 1.373581e-03 5.269277e-01 7.025702e+03
71920 8.933578e+00 3.957623e-02 8.211205e-02 1.373638e-03 5.269434e-01 7.025912e+03
71930 8.934647e+00 3.957552e-02 8.210713e-02 1.373696e-03 5.269592e-01 7.026123e+03
71940 8.935716e+00 3.957480e-02 8.210222e-02 1.373753e-03 5.269750e-01 7.026333e+03
71950 8.936784e+00 3.957408e-02 8.209730e-02 1.373810e-03 5.269907e-01 7.026543e+03
71960 8.937853e+00 3.957337e-02 8.209239e-02 1.373868e-03 5.270065e-01 7.026753e+03
71970 8.938922e+00 3.957265e-02 8.208748e-02 1.373925e-03 5.270223e-01 7.026963e+03
71980 8.939990e+00 3.957194e-02 8.208257e-02 1.373983e-03 5.270380e-01 7.027174e+03
71990 8.941059e+00 3.957122e-02 8.207766e-02 1.374040e-03 5.270538e-01 7.027384e+03
72000 8.942127e+00 3.957050e-02 8.207275e-02 1.374097e-03 5.270696e-01 7.027594e+03
72010 8.943196e+00 3.956979e-02 8.206784e-02 1.374155e-03 5.270853e-01 7.027804e+03
72020 8.944264e+00 3.956908e-02 8.206294e-02 1.374212e-03 5.271011e-01 7.028014e+03
72030 8.945332e+00 3.956836e-02 8.205803e-02 1.374269e-03 5.271168e-01 7.028224e+03
72040 8.946401e+00 3.956765e-02 8.205312e-02 1.374327e-03 5.271326e-01 7.028435e+03
72050 8.947469e+00 3.956693e-02 8.204822e-02 1.374384e-03 5.271483e-01 7.028645e+03
72060 8.948537e+00 3.956622e-02 8.204331e-02 1.374441e-03 5.271641e-01 7.028855e+03
72070 8.949605e+00 3.956551e-02 8.203841e-02 1.374499e-03 5.271799e-01 7.029065e+03
72080 8.950673e+00 3.956479e-02 8.203351e-02 1.374556e-03 5.271956e-01 7.029275e+03
72090 8.951742e+00 3.956408e-02 8.202861e-02 1.374613e-03 5.272114e-01 7.029485e+03
72100 8.952810e+00 3.956337e-02 8.202370e-02 1.374671e-03 5.272271e-01 7.029695e+03
72110 8.953878e+00 3.956265e-02 8.201880e-02 1.374728e-03 5.272429e-01 7.029905e+03
72120 8.954946e+00 3.956194e-02 8.201390e-02 1.374786e-03 5.272586e-01 7.030115e+03
72130 8.956014e+00 3.956123e-02 8.200901e-02 1.374843e-03 5.272744e-01 7.030325e+03
72140 8.957082e+00 3.956052e-02 8.200411e-02 1.374900e-03 5.272901e-01 7.030535e+03
72150 8.958150e+00 3.955981e-02 8.199921e-02 1.374958e-03 5.273058e-01 7.030745e+03
72160 8.959217e+00 3.955909e-02 8.199432e-02 1.375015e-03 5.273216e-01 7.030955e+03
72170 8.960285e+00 3.955838e-02 8.198942e-02 1.375072e-03 5.273373e-01 7.031164e+03
72180 8.961353e+00 3.955767e-02 8.198452e-02 1.375130e-03 5.273531e-01 7.031374e+03
72190 8.962421e+00 3.955696e-02 8.197963e-02 1.375187e-03 5.273688e-01 7.031584e+03
72200 8.963489e+00 3.955625e-02 8.197474e-02 1.375245e-03 5.273846e-01 7.031794e+03
72210 8.964556e+00 3.955554e-02 8.196985e-02 1.375302e-03 5.274003e-01 7.032004e+03
72220 8.965624e+00 3.955483e-02 8.196495e-02 1.375359e-03 5.274160e-01 7.032214e+03
72230 8.966692e+00 3.955412e-02 8.196006e-02 1.375417e-03 5.274318e-01 7.032424e+03
72240 8.967759e+00 3.955341e-02 8.195517e-02 1.375474e-03 5.274475e-01 7.032633e+03
72250 8.968827e+00 3.955270e-02 8.195028e-02 1.375532e-03 5.274632e-01 7.032843e+03
72260 8.969894e+00 3.955199e-02 8.194540e-02 1.375589e-03 5.274790e-01 7.033053e+03
72270 8.970962e+00 3.955129e-02 8.194051e-02 1.375646e-03 5.274947e-01 7.033263e+03
72280 8.972029e+00 3.955058e-02 8.193562e-02 1.375704e-03 5.275104e-01 7.033472e+03
72290 8.973097e+00 3.954987e-02 8.193074e-02 1.375761e-03 5.275262e-01 7.033682e+03
72300 8.974164e+00 3.954916e-02 8.192585e-02 1.375819e-03 5.275419e-01 7.033892e+03
72310 8.975231e+00 3.954845e-02 8.192097e-02 1.375876e-03 5.275576e-01 7.034101e+03
72320 8.976299e+00 3.954775e-02 8.191608e-02 1.375933e-03 5.275733e-01 7.034311e+03
72330 8.977366e+00 3.954704e-02 8.191120e-02 1.375991e-03 5.275891e-01 7.034521e+03
72340 8.978433e+00 3.954633e-02 8.190632e-02 1.376048e-03 5.276048e-01 7.034730e+03
72350 8.979500e+00 3.954563e-02 8.190144e-02 1.376106e-03 5.276205e-01 7.034940e+03
72360 8.980567e+00 3.954492e-02 8.189656e-02 1.376163e-03 5.276362e-01 7.035150e+03
72370 8.981634e+00 3.954421e-02 8.189168e-02 1.376221e-03 5.276519e-01 7.035359e+03
72380 8.982702e+00 3.954351e-02 8.188680e-02 1.376278e-03 5.276677e-01 7.035569e+03
72390 8.983769e+00 3.954280e-02 8.188192e-02 1.376335e-03 5.276834e-01 7.035778e+03
72400 8.984836e+00 3.954209e-02 8.187704e-02 1.376393e-03 5.276991e-01 7.035988e+03
72410 8.985903e+00 3.954139e-02 8.187217e-02 1.376450e-03 5.277148e-01 7.036197e+03
72420 8.986970e+00 3.954068e-02 8.186729e-02 1.376508e-03 5.277305e-01 7.036407e+03
72430 8.988036e+00 3.953998e-02 8.186242e-02 1.376565e-03 5.277462e-01 7.036616e+03
72440 8.989103e+00 3.953927e-02 8.185754e-02 1.376623e-03 5.277619e-01 7.036826e+03
72450 8.990170e+00 3.953857e-02 8.185267e-02 1.376680e-03 5.277777e-01 7.037035e+03
72460 8.991237e+00 3.953787e-02 8.184780e-02 1.376737e-03 5.277934e-01 7.037245e+03
72470 8.992304e+00 3.953716e-02 8.184292e-02 1.376795e-03 5.278091e-01 7.037454e+03
72480 8.993370e+00 3.953646e-02 8.183805e-02 1.376852e-03 5.278248e-01 7.037664e+03
72490 8.994437e+00 3.953576e-02 8.183318e-02 1.376910e-03 5.278405e-01 7.037873e+03
72500 8.995504e+00 3.953505e-02 8.182831e-02 1.376967e-03 5.278562e-01 7.038083e+03
72510 8.996570e+00 3.953435e-02 8.182345e-02 1.377025e-03 5.278719e-01 7.038292e+03
72520 8.997637e+00 3.953365e-02 8.181858e-02 1.377082e-03 5.278876e-01 7.038501e+03
72530 8.998703e+00 3.953294e-02 8.181371e-02 1.377139e-03 5.279033e-01 7.038711e+03
72540 8.999770e+00 3.953224e-02 8.180884e-02 1.377197e-03 5.279190e-01 7.038920e+03
72550 9.000836e+00 3.953154e-02 8.180398e-02 1.377254e-03 5.279347e-01 7.039129e+03
72560 9.001903e+00 3.953084e-02 8.179911e-02 1.377312e-03 5.279504e-01 7.039339e+03
72570 9.002969e+00 3.953014e-02 8.179425e-02 1.377369e-03 5.279661e-01 7.039548e+03
72580 9.004036e+00 3.952944e-02 8.178939e-02 1.377427e-03 5.279818e-01 7.039757e+03
72590 9.005102e+00 3.952873e-02 8.178453e-02 1.377484e-03 5.279975e-01 7.039966e+03
72600 9.006168e+00 3.952803e-02 8.177966e-02 1.377542e-03 5.280132e-01 7.040176e+03
72610 9.007234e+00 3.952733e-02 8.177480e-02 1.377599e-03 5.280289e-01 7.040385e+03
72620 9.008301e+00 3.952663e-02 8.176994e-02 1.377657e-03 5.280446e-01 7.040594e+03
72630 9.009367e+00 3.952593e-02 8.176508e-02 1.377714e-03 5.280603e-01 7.040803e+03
72640 9.010433e+00 3.952523e-02 8.176023e-02 1.377772e-03 5.280759e-01 7.041013e+03
72650 9.011499e+00 3.952453e-02 8.175537e-02 1.377829e-03 5.280916e-01 7.041222e+03
72660 9.012565e+00 3.952383e-02 8.175051e-02 1.377886e-03 5.281073e-01 7.041431e+03
72670 9.013631e+00 3.952313e-02 8.174566e-02 1.377944e-03 5.281230e-01 7.041640e+03
72680 9.014697e+00 3.952244e-02 8.174080e-02 1.378001e-03 5.281387e-01 7.041849e+03
72690 9.015763e+00 3.952174e-02 8.173595e-02 1.378059e-03 5.281544e-01 7.042058e+03
72700 9.016829e+00 3.952104e-02 8.173109e-02 1.378116e-03 5.281701e-01 7.042267e+03
72710 9.017895e+00 3.952034e-02 8.172624e-02 1.378174e-03 5.281857e-01 7.042476e+03
72720 9.018961e+00 3.951964e-02 8.172139e-02 1.378231e-03 5.282014e-01 7.042685e+03
72730 9.020027e+00 3.951894e-02 8.171654e-02 1.378289e-03 5.282171e-01 7.042895e+03
72740 9.021092e+00 3.951825e-02 8.171169e-02 1.378346e-03 5.282328e-01 7.043104e+03
72750 9.022158e+00 3.951755e-02 8.170684e-02 1.378404e-03 5.282484e-01 7.043313e+03
72760 9.023224e+00 3.951685e-02 8.170199e-02 1.378461e-03 5.282641e-01 7.043522e+03
72770 9.024290e+00 3.951616e-02 8.169714e-02 1.378519e-03 5.282798e-01 7.043731e+03
72780 9.025355e+00 3.951546e-02 8.169229e-02 1.378576e-03 5.282955e-01 7.043940e+03
72790 9.026421e+00 3.951476e-02 8.168745e-02 1.378634e-03 5.283111e-01 7.044148e+03
72800 9.027486e+00 3.951407e-02 8.168260e-02 1.378691e-03 5.283268e-01 7.044357e+03
72810 9.028552e+00 3.951337e-02 8.167775e-02 1.378749e-03 5.283425e-01 7.044566e+03
72820 9.029617e+00 3.951267e-02 8.167291e-02 1.378806e-03 5.283581e-01 7.044775e+03
72830 9.030683e+00 3.951198e-02 8.166807e-02 1.378864e-03 5.283738e-01 7.044984e+03
72840 9.031748e+00 3.951128e-02 8.166322e-02 1.378921e-03 5.283895e-01 7.045193e+03
72850 9.032814e+00 3.951059e-02 8.165838e-02 1.378979e-03 5.284051e-01 7.045402e+03
72860 9.033879e+00 3.950989e-02 8.165354e-02 1.379036e-03 5.284208e-01 7.045611e+03
72870 9.034944e+00 3.950920e-02 8.164870e-02 1.379094e-03 5.284365e-01 7.045820e+03
72880 9.036010e+00 3.950851e-02 8.164386e-02 1.379151e-03 5.284521e-01 7.046028e+03
72890 9.037075e+00 3.950781e-02 8.163902e-02 1.379209e-03 5.284678e-01 7.046237e+03
72900 9.038140e+00 3.950712e-02 8.163419e-02 1.379266e-03 5.284835e-01 7.046446e+03
72910 9.039205e+00 3.950642e-02 8.162935e-02 1.379324e-03 5.284991e-01 7.046655e+03
72920 9.040270e+00 3.950573e-02 8.162451e-02 1.379381e-03 5.285148e-01 7.046864e+03
72930 9.041335e+00 3.950504e-02 8.161968e-02 1.379439e-03 5.285304e-01 7.047072e+03
72940 9.042401e+00 3.950434e-02 8.161484e-02 1.379496e-03 5.285461e-01 7.047281e+03
72950 9.043466e+00 3.950365e-02 8.161001e-02 1.379554e-03 5.285617e-01 7.047490e+03
72960 9.044531e+00 3.950296e-02 8.160517e-02 1.379611e-03 5.285774e-01 7.047698e+03
72970 9.045596e+00 3.950227e-02 8.160034e-02 1.379669e-03 5.285930e-01 7.047907e+03
72980 9.046660e+00 3.950158e-02 8.159551e-02 1.379727e-03 5.286087e-01 7.048116e+03
72990 9.047725e+00 3.950088e-02 8.159068e-02 1.379784e-03 5.286243e-01 7.048324e+03
73000 9.048790e+00 3.950019e-02 8.158585e-02 1.379842e-03 5.286400e-01 7.048533e+03
73010 9.049855e+00 3.949950e-02 8.158102e-02 1.379899e-03 5.286556e-01 7.048742e+03
73020 9.050920e+00 3.949881e-02 8.157619e-02 1.379957e-03 5.286713e-01 7.048950e+03
73030 9.051985e+00 3.949812e-02 8.157136e-02 1.380014e-03 5.286869e-01 7.049159e+03
73040 9.053049e+00 3.949743e-02 8.156654e-02 1.380072e-03 5.287026e-01 7.049367e+03
73050 9.054114e+00 3.949674e-02 8.156171e-02 1.380129e-03 5.287182e-01 7.049576e+03
73060 9.055179e+00 3.949605e-02 8.155689e-02 1.380187e-03 5.287338e-01 7.049785e+03
73070 9.056243e+00 3.949536e-02 8.155206e-02 1.380244e-03 5.287495e-01 7.049993e+03
73080 9.057308e+00 3.949467e-02 8.154724e-02 1.380302e-03 5.287651e-01 7.050202e+03
73090 9.058372e+00 3.949398e-02 8.154241e-02 1.380359e-03 5.287808e-01 7.050410e+03
73100 9.059437e+00 3.949329e-02 8.153759e-02 1.380417e-03 5.287964e-01 7.050619e+03
73110 9.060501e+00 3.949260e-02 8.153277e-02 1.380475e-03 5.288120e-01 7.050827e+03
73120 9.061566e+00 3.949191e-02 8.152795e-02 1.380532e-03 5.288277e-01 7.051036e+03
73130 9.062630e+00 3.949122e-02 8.152313e-02 1.380590e-03 5.288433e-01 7.051244e+03
73140 9.063694e+00 3.949054e-02 8.151831e-02 1.380647e-03 5.288589e-01 7.051452e+03
73150 9.064759e+00 3.948985e-02 8.151349e-02 1.380705e-03 5.288746e-01 7.051661e+03
73160 9.065823e+00 3.948916e-02 8.150867e-02 1.380762e-03 5.288902e-01 7.051869e+03
73170 9.066887e+00 3.948847e-02 8.150386e-02 1.380820e-03 5.289058e-01 7.052078e+03
73180 9.067951e+00 3.948779e-02 8.149904e-02 1.380877e-03 5.289214e-01 7.052286e+03
73190 9.069016e+00 3.948710e-02 8.149423e-02 1.380935e-03 5.289371e-01 7.052494e+03
73200 9.070080e+00 3.948641e-02 8.148941e-02 1.380993e-03 5.289527e-01 7.052703e+03
73210 9.071144e+00 3.948573e-02 8.148460e-02 1.381050e-03 5.289683e-01 7.052911e+03
73220 9.072208e+00 3.948504e-02 8.147978e-02 1.381108e-03 5.289839e-01 7.053119e+03
73230 9.073272e+00 3.948435e-02 8.147497e-02 1.381165e-03 5.289996e-01 7.053328e+03
73240 9.074336e+00 3.948367e-02 8.147016e-02 1.381223e-03 5.290152e-01 7.053536e+03
73250 9.075400e+00 3.948298e-02 8.146535e-02 1.381280e-03 5.290308e-01 7.053744e+03
73260 9.076464e+00 3.948230e-02 8.146054e-02 1.381338e-03 5.290464e-01 7.053952e+03
73270 9.077528e+00 3.948161e-02 8.145573e-02 1.381396e-03 5.290620e-01 7.054161e+03
73280 9.078592e+00 3.948093e-02 8.145092e-02 1.381453e-03 5.290777e-01 7.054369e+03
73290 9.079655e+00 3.948024e-02 8.144611e-02 1.381511e-03 5.290933e-01 7.054577e+03
73300 9.080719e+00 3.947956e-02 8.144131e-02 1.381568e-03 5.291089e-01 7.054785e+03
73310 9.081783e+00 3.947887e-02 8.143650e-02 1.381626e-03 5.291245e-01 7.054993e+03
73320 9.082847e+00 3.947819e-02 8.143170e-02 1.381684e-03 5.291401e-01 7.055201e+03
73330 9.083910e+00 3.947750e-02 8.142689e-02 1.381741e-03 5.291557e-01 7.055410e+03
73340 9.084974e+00 3.947682e-02 8.142209e-02 1.381799e-03 5.291713e-01 7.055618e+03
73350 9.086038e+00 3.947614e-02 8.141729e-02 1.381856e-03 5.291869e-01 7.055826e+03
73360 9.087101e+00 3.947545e-02 8.141248e-02 1.381914e-03 5.292025e-01 7.056034e+03
73370 9.088165e+00 3.947477e-02 8.140768e-02 1.381971e-03 5.292181e-01 7.056242e+03
73380 9.089228e+00 3.947409e-02 8.140288e-02 1.382029e-03 5.292338e-01 7.056450e+03
73390 9.090292e+00 3.947341e-02 8.139808e-02 1.382087e-03 5.292494e-01 7.056658e+03
73400 9.091355e+00 3.947272e-02 8.139328e-02 1.382144e-03 5.292650e-01 7.056866e+03
73410 9.092419e+00 3.947204e-02 8.138848e-02 1.382202e-03 5.292806e-01 7.057074e+03
73420 9.093482e+00 3.947136e-02 8.138369e-02 1.382259e-03 5.292962e-01 7.057282e+03
73430 9.094545e+00 3.947068e-02 8.137889e-02 1.382317e-03 5.293118e-01 7.057490e+03
73440 9.095609e+00 3.947000e-02 8.137409e-02 1.382375e-03 5.293274e-01 7.057698e+03
73450 9.096672e+00 3.946931e-02 8.136930e-02 1.382432e-03 5.293430e-01 7.057906e+03
73460 9.097735e+00 3.946863e-02 8.136450e-02 1.382490e-03 5.293586e-01 7.058114e+03
73470 9.098798e+00 3.946795e-02 8.135971e-02 1.382548e-03 5.293741e-01 7.058322e+03
73480 9.099861e+00 3.946727e-02 8.135492e-02 1.382605e-03 5.293897e-01 7.058530e+03
73490 9.100924e+00 3.946659e-02 8.135013e-02 1.382663e-03 5.294053e-01 7.058738e+03
73500 9.101988e+00 3.946591e-02 8.134533e-02 1.382720e-03 5.294209e-01 7.058946e+03
73510 9.103051e+00 3.946523e-02 8.134054e-02 1.382778e-03 5.294365e-01 7.059153e+03
73520 9.104114e+00 3.946455e-02 8.133575e-02 1.382836e-03 5.294521e-01 7.059361e+03
73530 9.105177e+00 3.946387e-02 8.133096e-02 1.382893e-03 5.294677e-01 7.059569e+03
73540 9.106240e+00 3.946319e-02 8.132618e-02 1.382951e-03 5.294833e-01 7.059777e+03
